chr	start	stop	centre	dist
chr12	32411387	32411981	32411684.0	71947.5
chr18	31920499	31920812	31920655.5	-149962.5
chr2	12665887	12666061	12665974.0	371270.5
chr3	50108150	50108340	50108245.0	-1061095.5
chr3	69664441	69665505	69664973.0	734338.0
chr3	77742266	77742492	77742379.0	-1028635.0
chr3	135517295	135517729	135517512.0	-265.5
chr5	3927614	3929010	3928312.0	-176091.0
chr6	134364143	134364830	134364486.5	-39839.5
chr6	144919524	144919683	144919603.5	-278940.5
chrX	103366445	103367174	103366809.5	114.0
chrX	120592923	120593030	120592976.5	-133145.0
chrX	163477494	163478058	163477776.0	-123122.5
chr14	57752053	57752339	57752196.0	465104.5
chr14	95813551	95814007	95813779.0	-1215870.5
chr15	94550773	94550896	94550834.5	130716.5
chr2	32822813	32823144	32822978.5	-163495.5
chr2	122590758	122591569	122591163.5	134322.0
chr2	130952958	130953198	130953078.0	-25189.0
chr5	134655794	134655996	134655895.0	-170876.5
chr7	3449836	3449999	3449917.5	-119122.0
chr1	66444387	66444522	66444454.5	-419165.5
chr11	60987760	60989163	60988461.5	-175.5
chr11	101766562	101766738	101766650.0	246853.0
chr18	80241750	80242531	80242140.5	-424303.5
chr19	7680945	7681282	7681113.5	112064.5
chr2	55074411	55074774	55074592.5	-1892745.5
chrX	165376024	165376140	165376082.0	-98619.5
chr11	75281409	75281652	75281530.5	-42570.5
chr13	105579859	105580073	105579966.0	-27322.5
chr17	29650270	29650400	29650335.0	-30.5
chr19	41522362	41522551	41522456.5	-27040.5
chr2	156373465	156373622	156373543.5	154876.0
chr3	109466930	109467093	109467011.5	824044.5
chr3	130543101	130543243	130543172.0	130999.5
chr5	82195179	82195354	82195266.5	-4406415.0
chr6	91361799	91362032	91361915.5	-103900.5
chr7	13591264	13591841	13591552.5	-3622.5
chr8	67021274	67021617	67021445.5	-352349.0
chrX	34528455	34529755	34529105.0	-96006.5
chrX	70070133	70070958	70070545.5	-93420.5
chrX	120216660	120217621	120217140.5	-508981.0
chr1	20759994	20760140	20760067.0	-50187.0
chr1	75489228	75489546	75489387.0	13595.0
chr1	78385529	78385701	78385615.0	-99854.5
chr10	6482650	6483237	6482943.5	524239.5
chr10	39450913	39451848	39451380.5	-167524.0
chr11	72389759	72390728	72390243.5	-219292.0
chr13	115196688	115196977	115196832.5	18755.5
chr15	25625775	25625955	25625865.0	73609.0
chr16	72702661	72702917	72702789.0	-2641126.5
chr16	75799070	75799417	75799243.5	45939.0
chr18	56835746	56836594	56836170.0	-217106.5
chr2	68772761	68773026	68772893.5	73414.0
chr3	40340398	40340691	40340544.5	-208939.0
chr4	25073655	25074005	25073830.0	-135010.0
chr5	77862650	77862868	77862759.0	282450.0
chr6	47300325	47300604	47300464.5	-462945.5
chr8	73414982	73415730	73415356.0	25623.5
chr8	89682853	89683136	89682994.5	-1085391.0
chr9	13858413	13858725	13858569.0	304916.0
chrX	25209154	25209353	25209253.5	1939045.0
chrX	109504630	109504803	109504716.5	-794340.0
chr1	182707566	182708760	182708163.0	13942.5
chr10	44128856	44129468	44129162.0	-49355.0
chr14	32972916	32973456	32973186.0	13751.0
chr14	64127272	64127958	64127615.0	-35032.5
chr16	68628700	68629361	68629030.5	3755335.5
chr3	157363913	157364176	157364044.5	166501.0
chr7	50849574	50849768	50849671.0	14510.0
chr7	133103272	133103430	133103351.0	-240449.0
chrX	88123533	88123933	88123733.0	-2786579.5
chr14	104438129	104438381	104438255.0	-483349.5
chr15	8917839	8918000	8917919.5	-98885.0
chr15	102188631	102188910	102188770.5	7761.5
chr16	18776509	18777878	18777193.5	-59617.5
chr16	30550284	30551066	30550675.0	128.5
chr16	42874617	42874847	42874732.0	-998.0
chr16	59457412	59458038	59457725.0	-1655.0
chr17	88008884	88009278	88009081.0	37966.5
chr19	5053909	5054111	5054010.0	12585.5
chr19	28851425	28851579	28851502.0	-213713.5
chr3	151894329	151895018	151894673.5	-7296.0
chr5	97189144	97189614	97189379.0	-138007.5
chr6	137105014	137105276	137105145.0	328565.0
chr7	3333775	3333959	3333867.0	112601.5
chr7	116242071	116242331	116242201.0	164306.0
chr9	106072853	106073602	106073227.5	-337.5
chr9	116462434	116462623	116462528.5	1243593.5
chr10	92895227	92895507	92895367.0	-20712.5
chr13	112729173	112729509	112729341.0	27041.5
chr14	76255076	76255897	76255486.5	10576.5
chr15	86416221	86416526	86416373.5	480601.5
chr19	55687521	55687875	55687698.0	280403.0
chr2	91768066	91768323	91768194.5	-16402.0
chr2	139896541	139896611	139896576.0	4227.0
chr3	35994390	35994505	35994447.5	95013.0
chr5	89166260	89166524	89166392.0	-27669.5
chr6	134933440	134934303	134933871.5	-81602.0
chr7	148039349	148039606	148039477.5	-238945.5
chr8	81603118	81603463	81603290.5	-215591.0
chr9	111431275	111431577	111431426.0	238978.5
chrX	96608687	96609413	96609050.0	-1062158.0
chr12	62710664	62711584	62711124.0	2347093.5
chr14	76283238	76283654	76283446.0	38536.0
chr15	28753386	28753513	28753449.5	1142094.5
chr16	33166461	33166595	33166528.0	-18989.0
chr18	75191622	75191729	75191675.5	31436.5
chr3	38781853	38782008	38781930.5	398186.5
chr3	145065723	145065988	145065855.5	-187959.0
chr4	102945292	102945986	102945639.0	-40894.5
chr5	92429917	92430123	92430020.0	-82505.0
chr7	99929270	99929475	99929372.5	-122918.0
chr8	37157142	37158688	37157915.0	-188928.5
chr9	9180704	9180996	9180850.0	1046454.5
chr1	4977823	4977955	4977889.0	-95467.5
chr1	133402886	133403153	133403019.5	58912.5
chr11	100919291	100919468	100919379.5	-24595.5
chr14	76878373	76878768	76878570.5	-54071.5
chr15	25332940	25333657	25333298.5	-218957.5
chr2	19475305	19476048	19475676.5	-191283.0
chr2	162782726	162782850	162782788.0	-60293.0
chr5	128988665	128989241	128988953.0	-537509.5
chr7	104013488	104013689	104013588.5	-86514.5
chr8	6781209	6781393	6781301.0	-1880168.5
chr8	92106603	92106793	92106698.0	885763.0
chrX	45815580	45816628	45816104.0	-50796.0
chrX	135292304	135292590	135292447.0	-771954.5
chr11	59263277	59263671	59263474.0	188731.0
chr11	111993754	111994186	111993970.0	444776.0
chr12	101440052	101440395	101440223.5	-10532.5
chr13	30636712	30637437	30637074.5	408697.5
chr14	35794018	35794436	35794227.0	365752.0
chr14	93328177	93328359	93328268.0	-3701381.5
chr17	93602867	93603514	93603190.5	-1318259.0
chr3	138971188	138971365	138971276.5	102609.0
chr6	37391497	37392580	37392038.5	-193.5
chr7	69521493	69522556	69522024.5	-1519882.5
chrX	48011378	48011537	48011457.5	67315.0
chrX	91395887	91396118	91396002.5	-27363.5
chr1	132735005	132735138	132735071.5	106573.5
chr11	116975866	116976785	116976325.5	-94.5
chr14	75415497	75416558	75416027.5	-114849.0
chr14	100688158	100688658	100688408.0	1025132.0
chr15	41067068	41067265	41067166.5	-553445.5
chr17	12238621	12239248	12238934.5	-73152.5
chr18	80301336	80301975	80301655.5	-364788.5
chr18	90618836	90618968	90618902.0	-60676.0
chr2	92795011	92795180	92795095.5	-90832.0
chr4	151637968	151638312	151638140.0	-19338.0
chr7	100216005	100216207	100216106.0	163815.5
chr1	173033116	173033343	173033229.5	28615.5
chr11	105828731	105829907	105829319.0	-89064.0
chr14	87858592	87858747	87858669.5	32283.0
chr14	97762656	97763136	97762896.0	733246.5
chr15	58809098	58809297	58809197.5	-19491.0
chr17	84407774	84408009	84407891.5	199178.5
chr3	19927870	19928100	19927985.0	132859.0
chr5	53896667	53897536	53897101.5	-403588.5
chr6	113049732	113049961	113049846.5	-227093.5
chr9	83701258	83701441	83701349.5	-27019.5
chrX	134652117	134652317	134652217.0	1376069.5
chr11	112687965	112688130	112688047.5	1138853.5
chr14	79820141	79820443	79820292.0	-6117.0
chr16	9132282	9132415	9132348.5	-22.0
chr16	18799037	18799177	18799107.0	-37704.0
chr17	21575858	21576111	21575984.5	55294.0
chr18	32719202	32719509	32719355.5	396495.0
chr4	103069474	103069905	103069689.5	83156.0
chr5	136716338	136716565	136716451.5	41719.0
chr6	114833327	114833675	114833501.0	-251454.5
chr6	146358384	146358669	146358526.5	-91995.5
chr8	19929208	19929415	19929311.5	1016912.5
chr9	91561978	91562209	91562093.5	-875103.5
chrX	111425100	111425243	111425171.5	-541315.5
chrX	158562853	158563086	158562969.5	-159425.5
chr1	157255741	157256024	157255882.5	57096.5
chr13	115093690	115094002	115093846.0	-84231.0
chr15	6824718	6824909	6824813.5	-1576420.0
chr18	76170839	76171053	76170946.0	-230341.0
chr2	128036867	128037082	128036974.5	-607047.0
chr2	130099744	130100563	130100153.5	74.0
chr3	136179852	136179966	136179909.0	-244767.5
chr5	98722420	98722781	98722600.5	1181968.0
chr7	73571908	73572799	73572353.5	160056.5
chr1	78196867	78197036	78196951.5	-288518.0
chr11	45665121	45666137	45665629.0	-74734.0
chr11	88766777	88767234	88767005.5	41162.5
chr15	76363223	76363486	76363354.5	-1229.5
chr16	40292731	40292910	40292820.5	1390365.5
chr3	8857269	8857368	8857318.5	-66380.0
chr5	142314996	142315350	142315173.0	-528331.5
chr6	38686335	38686497	38686416.0	-51697.5
chr6	70962789	70963625	70963207.0	168610.0
chr7	25790862	25791068	25790965.0	-71187.0
chr8	50632463	50632662	50632562.5	1833296.5
chr9	14080302	14081706	14081004.0	-104190.5
chr9	111222547	111222643	111222595.0	30147.5
chr1	128328981	128329127	128329054.0	114333.0
chr1	145631715	145631869	145631792.0	-4304.0
chr14	15534877	15536416	15535646.5	2.0
chr16	74216178	74216501	74216339.5	-1127576.0
chr19	46379815	46380297	46380056.0	-3592.0
chr2	144584658	144585629	144585143.5	203338.0
chr3	63703839	63704555	63704197.0	1393317.0
chr5	77305172	77305423	77305297.5	-75078.5
chr9	36315923	36316028	36315975.5	-218172.0
chr9	38996441	38996765	38996603.0	1575303.0
chr9	114796971	114797091	114797031.0	99071.0
chrX	158929604	158930070	158929837.0	207442.0
chr1	140871333	140871698	140871515.5	11267.0
chr14	63374687	63374831	63374759.0	4312.0
chr2	160418944	160419066	160419005.0	-9882.5
chr4	155177415	155177997	155177706.0	142.5
chr5	18008795	18008939	18008867.0	673801.5
chr7	97167089	97167262	97167175.5	-23909.5
chr14	99451189	99452047	99451618.0	-47412.5
chr15	89353753	89354864	89354308.5	-67928.5
chr17	43526698	43527051	43526874.5	364645.5
chr17	66219141	66219379	66219260.0	-15109.5
chr17	71184846	71185010	71184928.0	-128178.5
chr18	81130177	81130963	81130570.0	-4496.0
chr4	102262175	102262753	102262464.0	19309.5
chr5	65927938	65929372	65928655.0	44770.5
chr5	147213971	147214256	147214113.5	151683.0
chr6	28786717	28786881	28786799.0	113489.0
chr7	81253389	81253526	81253457.5	490116.0
chr7	118307491	118307655	118307573.0	-15625.5
chr8	131035043	131035182	131035112.5	1540223.5
chr9	14467439	14467664	14467551.5	282357.0
chr9	55676665	55676800	55676732.5	-109270.0
chrX	14234507	14234848	14234677.5	-707804.0
chr1	91823684	91824129	91823906.5	-313293.5
chr1	164666797	164667185	164666991.0	-3235.5
chr14	52963396	52963611	52963503.5	38880.0
chr14	71293593	71294271	71293932.0	132044.0
chr17	85489764	85490597	85490180.5	290.5
chr18	77216883	77217014	77216948.5	33942.5
chr2	82728998	82729209	82729103.5	-1536413.0
chr2	112557729	112558451	112558090.0	207573.0
chr2	121860473	121860608	121860540.5	78353.0
chr6	38037724	38037956	38037840.0	-166350.5
chr6	113408653	113408990	113408821.5	-24418.0
chr8	87171316	87171499	87171407.5	8108.0
chr8	129504009	129504249	129504129.0	9240.0
chr9	44930497	44930712	44930604.5	-151928.0
chr1	52350248	52350446	52350347.0	179726.0
chr1	110155869	110156158	110156013.5	1499941.0
chr11	120205398	120207029	120206213.5	-3617.0
chr12	111975693	111976534	111976113.5	31015.5
chr14	119219416	119219596	119219506.0	11924.5
chr15	33032290	33032415	33032352.5	-1340782.5
chr16	77644227	77644995	77644611.0	630493.5
chr18	47069182	47069334	47069258.0	167632.0
chr3	68929763	68930190	68929976.5	-658.5
chr3	120965152	120966134	120965643.0	19679.5
chr8	35027613	35027825	35027719.0	-181949.5
chr8	73340546	73340818	73340682.0	-69.5
chr9	85673189	85673320	85673254.5	30233.0
chr9	106209388	106209518	106209453.0	26077.5
chrX	82318868	82319032	82318950.0	-2164771.0
chrX	137756823	137756997	137756910.0	684536.0
chr13	99695835	99696807	99696321.0	29605.0
chr15	16942142	16942313	16942227.5	-2610071.0
chr16	18347989	18348987	18348488.0	-39621.0
chr18	39646681	39646868	39646774.5	-19503.0
chr2	49533945	49534063	49534004.0	-51899.0
chr3	69121861	69122038	69121949.5	191314.5
chr3	70210596	70210760	70210678.0	1280043.0
chr3	145707965	145708304	145708134.5	56847.5
chr5	33882659	33882805	33882732.0	-112349.0
chr5	97198248	97198425	97198336.5	-129050.0
chr5	106601304	106601524	106601414.0	295609.5
chr7	86955817	86956144	86955980.5	95297.0
chr7	136399987	136401062	136400524.5	-335115.5
chr8	80800124	80800578	80800351.0	-232823.5
chr9	42358344	42358517	42358430.5	-1516669.5
chrX	99501159	99501481	99501320.0	116663.5
chr1	133587059	133587237	133587148.0	32332.0
chr1	182815768	182815942	182815855.0	11540.0
chr11	20538928	20539112	20539020.0	-102199.5
chr11	100057430	100057549	100057489.5	-276466.5
chr12	90344772	90345184	90344978.0	114180.0
chr14	76842053	76842283	76842168.0	-90474.0
chr16	75792756	75792884	75792820.0	39515.5
chr2	152483306	152483443	152483374.5	-112311.0
chr2	172082950	172083249	172083099.5	-18718.0
chr3	38126663	38126813	38126738.0	-257006.0
chr4	132323836	132324689	132324262.5	35860.0
chr6	17590094	17590394	17590244.0	-40444.5
chr6	137110258	137110531	137110394.5	333814.5
chr7	24860450	24860600	24860525.0	-58686.5
chr7	56135885	56137197	56136541.0	-111167.5
chr7	146444141	146444327	146444234.0	-130684.5
chr9	31018377	31020014	31019195.5	-43225.5
chr9	113953681	113953804	113953742.5	75586.5
chrX	100567063	100567237	100567150.0	866837.5
chr1	122445965	122446141	122446053.0	428415.0
chr10	95086687	95087051	95086869.0	54544.5
chr11	68854430	68854871	68854650.5	-4530.0
chr15	54576932	54578013	54577472.5	-344307.0
chr15	59496993	59497496	59497244.5	276266.0
chr18	35729226	35729382	35729304.0	7184.5
chr3	121349650	121349869	121349759.5	-168239.0
chr7	56761364	56761724	56761544.0	260092.5
chr8	87550558	87551065	87550811.5	28866.0
chrX	137159759	137160274	137160016.5	87642.5
chrX	137466738	137466909	137466823.5	394449.5
chr1	139484118	139484873	139484495.5	962815.0
chr10	125619492	125619775	125619633.5	-718694.5
chr11	106509707	106509868	106509787.5	35595.0
chr13	80424913	80425326	80425119.5	-677166.5
chr14	21870061	21870225	21870143.0	18577.5
chr15	51833549	51834453	51834001.0	84074.5
chr15	75839844	75840391	75840117.5	68602.0
chr17	5984833	5985034	5984933.5	49884.0
chr17	73456899	73457927	73457413.0	270831.5
chr5	76373663	76374907	76374285.0	-195229.0
chr5	102192484	102192973	102192728.5	-305994.5
chr7	116792466	116792629	116792547.5	53715.5
chr1	61152257	61153014	61152635.5	686169.5
chr1	94727738	94729078	94728408.0	-102824.0
chr15	53490487	53490716	53490601.5	-1431178.0
chr15	87725179	87725623	87725401.0	-73053.5
chr18	75875861	75876043	75875952.0	116343.5
chr2	132083510	132083803	132083656.5	4832.0
chr3	50685295	50685975	50685635.0	-483705.5
chr3	67410169	67410399	67410284.0	23498.5
chr5	23992008	23992198	23992103.0	-43959.5
chr5	63919633	63919799	63919716.0	-440336.5
chr6	108670937	108671406	108671171.5	57211.5
chr7	137789204	137790311	137789757.5	112748.5
chr7	149922964	149923118	149923041.0	-182277.0
chr8	86334605	86334950	86334777.5	54015.5
chr9	57342671	57343126	57342898.5	-66028.5
chr9	110716396	110716680	110716538.0	104112.5
chr11	45929038	45929338	45929188.0	170878.0
chr15	98593323	98593984	98593653.5	-74410.0
chr15	99421214	99421428	99421321.0	133043.0
chr16	65090267	65090439	65090353.0	216658.0
chr3	97101727	97102004	97101865.5	-311862.0
chr7	133535633	133535965	133535799.0	-36824.0
chr9	44076048	44076442	44076245.0	-62.5
chr9	91459350	91459664	91459507.0	-977690.0
chrX	10293898	10295352	10294625.0	1384762.5
chrX	163819453	163821098	163820275.5	219377.0
chr1	91923599	91923762	91923680.5	-213519.5
chr1	164761405	164761631	164761518.0	91291.5
chr10	117299061	117299478	117299269.5	-54307.0
chr14	64378776	64378908	64378842.0	216194.5
chr19	43957447	43957704	43957575.5	-57135.5
chr2	94113278	94114391	94113834.5	115668.5
chr9	68274115	68274567	68274341.0	595262.0
chr11	82503393	82503634	82503513.5	-74435.5
chr15	97823190	97823709	97823449.5	29072.0
chr16	35588846	35589275	35589060.5	-175102.5
chr17	17765127	17765686	17765406.5	3684.5
chr18	86881992	86883052	86882522.0	1015003.0
chr6	91123590	91123757	91123673.5	185023.0
chr7	92632804	92633157	92632980.5	734421.0
chr7	148379262	148380169	148379715.5	-22082.0
chr8	119231554	119231666	119231610.0	-214045.5
chr1	88156710	88156926	88156818.0	-52242.0
chr1	125570422	125570733	125570577.5	1316808.0
chr11	73201999	73202172	73202085.5	189218.0
chr15	10967553	10967931	10967742.0	552096.5
chr15	73526258	73526440	73526349.0	-20622.5
chr17	36452446	36452685	36452565.5	84190.0
chr17	71522959	71523092	71523025.5	2322.5
chr6	75095970	75096267	75096118.5	1897346.0
chr7	65692756	65692875	65692815.5	38219.5
chr7	129774737	129774944	129774840.5	-477170.5
chr8	3394613	3395680	3395146.5	2189.5
chr9	116079058	116079237	116079147.5	860212.5
chrX	154040273	154040451	154040362.0	-1508437.5
chr1	35535237	35535351	35535294.0	-576188.0
chr1	159441732	159441910	159441821.0	472429.0
chr1	194571672	194572704	194572188.0	367.0
chr11	17179963	17180149	17180056.0	68286.5
chr12	74820756	74821184	74820970.0	433332.5
chr14	65258465	65258748	65258606.5	199131.5
chr14	76825587	76826445	76826016.0	-106626.0
chr15	10106896	10108328	10107612.0	-292441.5
chr15	34462065	34462350	34462207.5	37141.5
chr17	51879014	51880098	51879556.0	1447326.5
chr2	28555553	28555756	28555654.5	58859.5
chr2	46417841	46418120	46417980.5	1390440.5
chr2	75798301	75798922	75798611.5	-21266.0
chr3	101727825	101728608	101728216.5	12.0
chr5	125411595	125411781	125411688.0	-118382.0
chr6	83275846	83276616	83276231.0	-30497.0
chr9	51574622	51574816	51574719.0	-401909.5
chr9	74857283	74857457	74857370.0	33415.0
chr1	64996070	64996253	64996161.5	-7176.0
chr11	69869151	69869344	69869247.5	-20030.0
chr15	84554686	84554980	84554833.0	-131775.0
chr15	96322880	96323085	96322982.5	147530.5
chr16	32665462	32665638	32665550.0	26831.5
chr3	144269475	144269688	144269581.5	-10592.5
chr6	53094118	53094297	53094207.5	440840.0
chr6	58545281	58545917	58545599.0	735822.0
chr6	87821324	87821520	87821422.0	2333.0
chr9	3933837	3934344	3934090.5	87332.0
chr9	85587477	85587595	85587536.0	-55485.5
chr1	191753892	191754054	191753973.0	7791.0
chr11	57533071	57533537	57533304.0	12256.5
chr16	33056179	33056636	33056407.5	-388.0
chr16	55249088	55249199	55249143.5	-573160.5
chr18	37840072	37840254	37840163.0	36349.0
chr19	28085500	28086934	28086217.0	381.0
chr5	135043933	135044146	135044039.5	15798.5
chr7	107260132	107260268	107260200.0	-9665.0
chr7	134234488	134235393	134234940.5	20.0
chr9	113371657	113371883	113371770.0	-245394.5
chrX	49795109	49795301	49795205.0	276932.5
chr1	159364251	159364468	159364359.5	394967.5
chr1	167878476	167878602	167878539.0	129846.5
chr11	17753215	17753858	17753536.5	641767.0
chr11	57116118	57116256	57116187.0	-215848.0
chr14	50475733	50475876	50475804.5	683381.5
chr15	101987488	101987772	101987630.0	6395.5
chr19	21345999	21347730	21346864.5	167702.5
chr3	59678415	59678643	59678529.0	-445779.5
chr3	82467565	82467963	82467764.0	305849.0
